            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  9.847196457104129E-02,  1.376886193548374E+00,  1.847515184556014E+00,  4.971459913955362E+01,  2.864617768212578E+02,  2.459065079677959E+06,  5.225367416466141E-01,  7.656956717866342E+01,  8.779516688128317E+01,  1.527280505362469E+00,  1.677674817176564E+00,  6.889467693038588E+02,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  9.826834877015236E-02,  1.378698190064686E+00,  1.846848923550989E+00,  4.970821895173906E+01,  2.871242697459230E+02,  2.459066027582280E+06,  5.216836286388412E-01,  8.166665987918226E+01,  9.293702173081516E+01,  1.528945100445699E+00,  1.679192010826713E+00,  6.900734089342607E+02,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  9.787882540625184E-02,  1.380666936005052E+00,  1.846225406654781E+00,  4.970004340286960E+01,  2.877333111348855E+02,  2.459066857967390E+06,  5.209055366838551E-01,  8.682038459700303E+01,  9.802383518165611E+01,  1.530467275226975E+00,  1.680267614448899E+00,  6.911041919266237E+02,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  9.733076061170153E-02,  1.382751391072361E+00,  1.845648167151604E+00,  4.969029429330582E+01,  2.882744054247120E+02,  2.459067547531371E+06,  5.202018039463270E-01,  9.204475097155145E+01,  1.030742882889223E+02,  1.531847248953996E+00,  1.680943106835631E+00,  6.920391226423810E+02,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  9.665341802306747E-02,  1.384909626872316E+00,  1.845119688809787E+00,  4.967918746406112E+01,  2.887360601924357E+02,  2.459068078170988E+06,  5.195705211421295E-01,  9.735080056490270E+01,  1.081047815882946E+02,  1.533087803179047E+00,  1.681265979485777E+00,  6.928799563313202E+02,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  9.587689135795795E-02,  1.387099831258983E+00,  1.844641538725734E+00,  4.966692902139108E+01,  2.891095780155194E+02,  2.459068436648854E+06,  5.190089193121367E-01,  1.027468209776543E+02,  1.131294925839315E+02,  1.534193538468841E+00,  1.681287245678699E+00,  6.936296980736331E+02,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  9.503125456197413E-02,  1.389281124806795E+00,  1.844214553308265E+00,  4.965371405790039E+01,  2.893888967700393E+02,  2.459068614356872E+06,  5.185136729354186E-01,  1.082385071550492E+02,  1.181604039890388E+02,  1.535170282742030E+00,  1.681059440677266E+00,  6.942922024832282E+02,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  9.414590794408370E-02,  1.391414149371701E+00,  1.843838946990381E+00,  4.963972501814298E+01,  2.895704588934794E+02,  2.459068607143272E+06,  5.180811582611428E-01,  1.138290912984626E+02,  1.232073246627708E+02,  1.536024577880708E+00,  1.680635006389716E+00,  6.948718251176764E+02,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  9.324905995960971E-02,  1.393461531382806E+00,  1.843514424998747E+00,  4.962513098492041E+01,  2.896531115588790E+02,  2.459068415197683E+06,  5.177076605282774E-01,  1.195194412902226E+02,  1.282778986807713E+02,  1.536763260836251E+00,  1.680064990289696E+00,  6.953731370956535E+02,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  9.236731526853340E-02,  1.395388263687861E+00,  1.843240289504551E+00,  4.961008774620255E+01,  2.896380323537887E+02,  2.459068042981055E+06,  5.173895309303460E-01,  1.253081324668223E+02,  1.333776062824596E+02,  1.537393140597072E+00,  1.679398017506282E+00,  6.958007042636997E+02,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  9.152534024099315E-02,  1.397162032809915E+00,  1.843015530288391E+00,  4.959473833835828E+01,  2.895286644790347E+02,  2.459067499168817E+06,  5.171233035765844E-01,  1.311915092014918E+02,  1.385097709190213E+02,  1.537920752991111E+00,  1.678679473172307E+00,  6.961589189853345E+02,
