            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  4.750719589727241E-02,  4.938504360297883E+00,  1.303459964253389E+00,  1.005045014008876E+02,  2.750868987242579E+02,  2.459982007989035E+06,  8.342057785119382E-02,  3.131016194113836E+02,  3.089625900919367E+02,  5.184820650640063E+00,  5.431136940982243E+00,  4.315481974269831E+03,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  4.747052874623240E-02,  4.938631965294431E+00,  1.303461677491277E+00,  1.005045755036382E+02,  2.750651646075265E+02,  2.459981790747481E+06,  8.342216162087809E-02,  3.140329918358167E+02,  3.099576832736248E+02,  5.184755027887960E+00,  5.430878090481489E+00,  4.315400044847346E+03,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  4.743430344700492E-02,  4.938758786296914E+00,  1.303463344549503E+00,  1.005046501023223E+02,  2.750423563689159E+02,  2.459981561177428E+06,  8.342370713847443E-02,  3.149654487974582E+02,  3.109550149977210E+02,  5.184690992094895E+00,  5.430623197892876E+00,  4.315320097228939E+03,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  4.739855123778825E-02,  4.938884723551713E+00,  1.303464964567784E+00,  1.005047251074741E+02,  2.750184782636627E+02,  2.459981319321970E+06,  8.342521283085701E-02,  3.158989863060476E+02,  3.119545651733865E+02,  5.184628608290681E+00,  5.430372493029650E+00,  4.315242212565798E+03,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  4.736330318584724E-02,  4.939009675955485E+00,  1.303466537436188E+00,  1.005048004600758E+02,  2.749935362881701E+02,  2.459981065244306E+06,  8.342667718177446E-02,  3.168335985909910E+02,  3.129563114995644E+02,  5.184567939144824E+00,  5.430126202334162E+00,  4.315166469061364E+03,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  4.732859031349408E-02,  4.939133541668599E+00,  1.303468063321558E+00,  1.005048761125572E+02,  2.749675379893293E+02,  2.459980799025441E+06,  8.342809869974604E-02,  3.177692783123879E+02,  3.139602296777261E+02,  5.184509046297412E+00,  5.429884550926226E+00,  4.315092943633101E+03,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  4.729444357440928E-02,  4.939256219103948E+00,  1.303469542011888E+00,  1.005049519968172E+02,  2.749404922230667E+02,  2.459980520761252E+06,  8.342947589610841E-02,  3.187060168174874E+02,  3.149662936887761E+02,  5.184451991269266E+00,  5.429647763434583E+00,  4.315021713048929E+03,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  4.726089358817951E-02,  4.939377607560861E+00,  1.303470972480572E+00,  1.005050279982387E+02,  2.749124091237463E+02,  2.459980230561971E+06,  8.343080730381359E-02,  3.196438041749950E+02,  3.159744758534266E+02,  5.184396834683743E+00,  5.429416061806625E+00,  4.314952852955847E+03,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  4.722797032852011E-02,  4.939497606683124E+00,  1.303472353153368E+00,  1.005051039639914E+02,  2.748833004632028E+02,  2.459979928556225E+06,  8.343209153209950E-02,  3.205826288128247E+02,  3.169847464688112E+02,  5.184343634002656E+00,  5.429189661322187E+00,  4.314886435053522E+03,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  4.719570315225550E-02,  4.939616115579003E+00,  1.303473682354100E+00,  1.005051797232380E+02,  2.748531799776722E+02,  2.459979614894750E+06,  8.343332728496050E-02,  3.215224772040743E+02,  3.179970734654353E+02,  5.184292442762084E+00,  5.428968769945166E+00,  4.314822526140495E+03,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  4.716412088874033E-02,  4.939733032719347E+00,  1.303474958369433E+00,  1.005052550889388E+02,  2.748220634314983E+02,  2.459979289751055E+06,  8.343451335196363E-02,  3.224633338206397E+02,  3.190114223460513E+02,  5.184243310953817E+00,  5.428753589188286E+00,  4.314761188590637E+03,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  4.713325206039769E-02,  4.939848255760111E+00,  1.303476180045579E+00,  1.005053298927051E+02,  2.747899686437810E+02,  2.459978953322018E+06,  8.343564858376049E-02,  3.234051810990709E+02,  3.200277561289020E+02,  5.184196286040644E+00,  5.428544316321175E+00,  4.314702481620891E+03,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  4.710312527454007E-02,  4.939961682279525E+00,  1.303477347055340E+00,  1.005054040050468E+02,  2.747569151250792E+02,  2.459978605824075E+06,  8.343673182193155E-02,  3.243479997915143E+02,  3.210460356960118E+02,  5.184151415863109E+00,  5.428341149446693E+00,  4.314646464920299E+03,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  4.707376930451871E-02,  4.940073211213673E+00,  1.303478459576235E+00,  1.005054773204861E+02,  2.747229235938471E+02,  2.459978247487835E+06,  8.343776185194605E-02,  3.252917694342898E+02,  3.220662202974319E+02,  5.184108750588408E+00,  5.428144289963144E+00,  4.314593201083133E+03,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  4.704521285871305E-02,  4.940182744041165E+00,  1.303479517863062E+00,  1.005055497322726E+02,  2.746880156814756E+02,  2.459977878554685E+06,  8.343873740348016E-02,  3.262364686275046E+02,  3.230882678776824E+02,  5.184068342697485E+00,  5.427953941353804E+00,  4.314542755592855E+03,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  4.701748417207246E-02,  4.940290185365522E+00,  1.303480522006383E+00,  1.005056211152322E+02,  2.746522138915157E+02,  2.459977499276258E+06,  8.343965718929662E-02,  3.271820750610376E+02,  3.241121351401194E+02,  5.184030245374987E+00,  5.427770305384452E+00,  4.314495194812229E+03,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  4.699061062137429E-02,  4.940395442691490E+00,  1.303481472140884E+00,  1.005056913384872E+02,  2.746155418258807E+02,  2.459977109917082E+06,  8.344051996142597E-02,  3.281285652710837E+02,  3.251377773145682E+02,  5.183994510182833E+00,  5.427593577674177E+00,  4.314450583079128E+03,
2459606.102000000, A.D. 2022-Jan-26 14:26:52.8000,  4.696461869041488E-02,  4.940498426042715E+00,  1.303482368631575E+00,  1.005057602789144E+02,  2.745780243481884E+02,  2.459976710756464E+06,  8.344132452540427E-02,  3.290759144799282E+02,  3.261651479872199E+02,  5.183961186471247E+00,  5.427423946899780E+00,  4.314408981971464E+03,
