            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  2.342071474762473E-05,  2.370907184254107E-03,  1.292869302842157E+02,  2.213479740412295E+02,  8.571051130214818E+01,  2.459255541474899E+06,  6.125519017839924E+01,  3.541516669093215E+02,  3.541513934325235E+02,  2.370962713895506E-03,  2.371018243536906E-03,  5.877053013002461E+00,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  2.574797486252202E-05,  2.370915361659485E-03,  1.292855186467838E+02,  2.213557375639174E+02,  4.503717489068455E+01,  2.459266631112660E+06,  6.125465943144275E+01,  3.460882913740645E+02,  3.460875819736476E+02,  2.370976409500476E-03,  2.371037457341467E-03,  5.877103935300107E+00,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  2.012036713046132E-05,  2.370927329899873E-03,  1.292844686984282E+02,  2.213641131272142E+02,  3.549939758610756E+02,  2.459277567781545E+06,  6.125471270544626E+01,  3.473949106158611E+02,  3.473944074473002E+02,  2.370975034788030E-03,  2.371022739676187E-03,  5.877098823907989E+00,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  1.172119236078610E-05,  2.370933906079387E-03,  1.292838425274765E+02,  2.213719472707175E+02,  2.996369021835234E+02,  2.459288417700024E+06,  6.125522960291672E+01,  3.540153625609063E+02,  3.540152225196582E+02,  2.370961696577512E-03,  2.370989487075637E-03,  5.877049230468613E+00,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  1.401561321300336E-05,  2.370933299238455E-03,  1.292827468637722E+02,  2.213793102948247E+02,  2.374730189654450E+02,  2.459299156499752E+06,  6.125504230000852E+01,  7.442502822311666E+00,  7.442710862220460E+00,  2.370966529788277E-03,  2.370999760338098E-03,  5.877067201044932E+00,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  2.280092107668380E-05,  2.370924553068351E-03,  1.292813516601034E+02,  2.213873373157988E+02,  1.822494302144717E+02,  2.459310008597848E+06,  6.125457401787250E+01,  1.392942197666354E+01,  1.393005096255736E+01,  2.370978613564594E-03,  2.371032674060837E-03,  5.877112130352279E+00,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  2.475656118378884E-05,  2.370911948966816E-03,  1.292805060494115E+02,  2.213956631784827E+02,  1.336546364678749E+02,  2.459320968913487E+06,  6.125488278212902E+01,  1.378764800399566E+01,  1.378832412425027E+01,  2.370970646046680E-03,  2.371029343126544E-03,  5.877082505903173E+00,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  2.277172325047378E-05,  2.370906638617960E-03,  1.292798194777644E+02,  2.214032476126157E+02,  9.796686359994648E+01,  2.459332139939762E+06,  6.125527095671106E+01,  7.387531773406913E-01,  7.387868227318788E-01,  2.370960629477251E-03,  2.371014620336543E-03,  5.877045262838051E+00,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  2.532875991754569E-05,  2.370911143979483E-03,  1.292785442631640E+02,  2.214107260556605E+02,  6.244732582635093E+01,  2.459343313713671E+06,  6.125486140235181E+01,  3.475215473133204E+02,  3.475209201518635E+02,  2.370971197739722E-03,  2.371031251499961E-03,  5.877084557180603E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  2.337153669302329E-05,  2.370923057964026E-03,  1.292772652313707E+02,  2.214189736633053E+02,  1.490185633508427E+01,  2.459354291160577E+06,  6.125457952813034E+01,  3.463303927238228E+02,  3.463297597907938E+02,  2.370978471374369E-03,  2.371033884784711E-03,  5.877111601666857E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  1.425588233823355E-05,  2.370932215074043E-03,  1.292765781028534E+02,  2.214271276395782E+02,  3.220470438877957E+02,  2.459365181927917E+06,  6.125506223860591E+01,  3.504486257460171E+02,  3.504483546742869E+02,  2.370966015286585E-03,  2.370999815499127E-03,  5.877065288052399E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  1.160926715122027E-05,  2.370934447705106E-03,  1.292757432890751E+02,  2.214345370546109E+02,  2.609847061017149E+02,  2.459375938709934E+06,  6.125521889695846E+01,  2.774252918170922E+00,  2.774317308024077E+00,  2.370961972836054E-03,  2.370989497967003E-03,  5.877050257637318E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  1.967017645550913E-05,  2.370928840033845E-03,  1.292743572281015E+02,  2.214422337310216E+02,  2.028723197218768E+02,  2.459386743649196E+06,  6.125469554754956E+01,  1.214991810593282E+01,  1.215039252514966E+01,  2.370975477539860E-03,  2.371022115045875E-03,  5.877100470127167E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  2.510414071242101E-05,  2.370916495739270E-03,  1.292732643242283E+02,  2.214506005492804E+02,  1.513481197175540E+02,  2.459397656140560E+06,  6.125467463981600E+01,  1.493753063858057E+01,  1.493827218161774E+01,  2.370976017054828E-03,  2.371035538370385E-03,  5.877102476126733E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  2.315423482883190E-05,  2.370907474540266E-03,  1.292726488026202E+02,  2.214585062171808E+02,  1.102282456373657E+02,  2.459408738487004E+06,  6.125520341405954E+01,  7.320792848490800E+00,  7.321130951222527E+00,  2.370962372359806E-03,  2.371017270179346E-03,  5.877051743123774E+00,
