            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  9.887451244186902E-03,  4.439424933038758E-03,  2.573110497134809E+00,  3.307395294157917E+02,  3.407459872390684E+00,  2.459188340032943E+06,  1.014328776447861E+02,  1.377425063808492E+02,  1.384974893385106E+02,  4.483757870372809E-03,  4.528090807706861E-03,  3.549145093375992E+00,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  9.390611203296590E-03,  4.445164482088995E-03,  2.571149871055969E+00,  3.306949520592747E+02,  3.567924350233720E+02,  2.459198925940074E+06,  1.013126979983277E+02,  1.752770388331105E+02,  1.753646163729199E+02,  4.487302999912562E-03,  4.529441517736128E-03,  3.553355177708743E+00,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  9.634895830457672E-03,  4.442078955906872E-03,  2.569134481954255E+00,  3.306501160280371E+02,  3.471521496882094E+02,  2.459213036106374E+06,  1.013807636545966E+02,  2.158257697935642E+02,  2.151857935381794E+02,  4.485294299249082E-03,  4.528509642591293E-03,  3.550969503707003E+00,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  9.538733849210850E-03,  4.442912540998639E-03,  2.567246883908787E+00,  3.306076381932486E+02,  3.406225128274402E+02,  2.459223625056795E+06,  1.013669951365662E+02,  2.532547969644343E+02,  2.522117307473814E+02,  4.485700443657979E-03,  4.528488346317319E-03,  3.551451826257567E+00,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  9.707710977754616E-03,  4.444235901167545E-03,  2.565404353039465E+00,  3.305636850829988E+02,  3.302550370452436E+02,  2.459234176504786E+06,  1.012957946268471E+02,  2.945117839905914E+02,  2.934945512585641E+02,  4.487802187731376E-03,  4.531368474295206E-03,  3.553948131076577E+00,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  9.319806804134887E-03,  4.442410672703267E-03,  2.563951194707557E+00,  3.305195257517290E+02,  3.248525926035745E+02,  2.459244775788280E+06,  1.014177891803211E+02,  3.308131489169666E+02,  3.302870010935722E+02,  4.484202574366971E-03,  4.525994476030676E-03,  3.549673118587895E+00,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  9.969641705856709E-03,  4.444656652896193E-03,  2.562158563566687E+00,  3.304758457264062E+02,  3.174701215288043E+02,  2.459255356217629E+06,  1.012412307755900E+02,  9.089677769757147E+00,  9.272407289717551E+00,  4.489414507000059E-03,  4.534172361103925E-03,  3.555863527557969E+00,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  9.307114767942638E-03,  4.441520077032707E-03,  2.560690363483442E+00,  3.304319698417295E+02,  3.062201923426204E+02,  2.459265899157119E+06,  1.014502440915130E+02,  5.121643358622064E+01,  5.205387345675227E+01,  4.483246163610367E-03,  4.524972250188027E-03,  3.548537543933977E+00,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  9.377404035074267E-03,  4.447071743472532E-03,  2.558943469596447E+00,  3.303900964868770E+02,  3.041919116437322E+02,  2.459276530801774E+06,  1.012495532699288E+02,  8.415844903195853E+01,  8.522865484440563E+01,  4.489168490186536E-03,  4.531265236900540E-03,  3.555571243265131E+00,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  9.458036344916638E-03,  4.441624337058552E-03,  2.557560132222532E+00,  3.303369801725143E+02,  2.909443456450846E+02,  2.459287054942656E+06,  1.014234914317073E+02,  1.283065327059473E+02,  1.291507858902114E+02,  4.484034498315480E-03,  4.526444659572408E-03,  3.549473548171069E+00,
