            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  2.157308889822149E-04,  1.567851559542814E-04,  2.486997292532087E+01,  7.922896497930873E+01,  3.453726240255667E+02,  2.459069582483435E+06,  2.851123895773752E+02,  2.395447383134940E+02,  2.395234311540486E+02,  1.568189866536815E-04,  1.568528173530816E-04,  1.262659965544224E+00,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  2.083942747814342E-04,  1.567865240736511E-04,  2.486356107899469E+01,  7.922526929055782E+01,  7.871372640078768E+00,  2.459079760763593E+06,  2.851117960301320E+02,  1.018523135830732E+02,  1.018756834368932E+02,  1.568192042980026E-04,  1.568518845223541E-04,  1.262662594156411E+00,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  2.564167413359810E-04,  1.567775162302896E-04,  2.485810041380013E+01,  7.922176966690948E+01,  3.587925142050664E+02,  2.459091090946018E+06,  2.851158250898405E+02,  3.557386536861055E+02,  3.557364696411361E+02,  1.568177269208104E-04,  1.568579376113312E-04,  1.262644751081647E+00,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  2.289731167191190E-04,  1.567827736089688E-04,  2.485353599955006E+01,  7.921827153573834E+01,  3.465019084224998E+02,  2.459102409860121E+06,  2.851132234937942E+02,  2.528373093074080E+02,  2.528122414155540E+02,  1.568186808710876E-04,  1.568545881332064E-04,  1.262656272439906E+00,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  1.966682214335030E-04,  1.567884506049418E-04,  2.484997976546962E+01,  7.921584258933748E+01,  7.320837661957285E+00,  2.459112582252538E+06,  2.851115569197599E+02,  1.168237368519184E+02,  1.168438461857993E+02,  1.568192919761812E-04,  1.568501333474207E-04,  1.262663653095325E+00,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  2.569033454585049E-04,  1.567775129894929E-04,  2.484714319488504E+01,  7.921497261522326E+01,  8.057425669578299E-01,  2.459123921438607E+06,  2.851156257692563E+02,  8.143299333453722E+00,  8.147470668824974E+00,  1.568178000069422E-04,  1.568580870243914E-04,  1.262645633779986E+00,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  2.408251561603949E-04,  1.567806322213307E-04,  2.484491106102769E+01,  7.921559031947874E+01,  3.483854942435308E+02,  2.459135239912066E+06,  2.851139948309981E+02,  2.653672248577828E+02,  2.653397191598284E+02,  1.568183980365266E-04,  1.568561638517226E-04,  1.262652856494788E+00,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  1.874774608843437E-04,  1.567899125055259E-04,  2.484306876072413E+01,  7.921839301365456E+01,  5.425969866540510E+00,  2.459145399072336E+06,  2.851115006974679E+02,  1.331264468576931E+02,  1.331421238891628E+02,  1.568193125920683E-04,  1.568487126786107E-04,  1.262663902085088E+00,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  2.562865163603251E-04,  1.567776862546929E-04,  2.484138545069935E+01,  7.922319620272556E+01,  3.031892826527260E+00,  2.459156752736138E+06,  2.851154169885165E+02,  2.031842574783656E+01,  2.032862657012473E+01,  1.568178765619800E-04,  1.568580668692671E-04,  1.262646558374287E+00,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  2.507601952088516E-04,  1.567788521063616E-04,  2.483976803095227E+01,  7.922997840641872E+01,  3.506493899261122E+02,  2.459168071365118E+06,  2.851146007385163E+02,  2.774977798588158E+02,  2.774692893795904E+02,  1.568181758627533E-04,  1.568574996191449E-04,  1.262650173184791E+00,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  1.823105098153266E-04,  1.567906827846086E-04,  2.483784661484359E+01,  7.923887311023718E+01,  2.581298881591428E+00,  2.459178212631311E+06,  2.851116097990155E+02,  1.503589359137456E+02,  1.503692659446047E+02,  1.568192725861426E-04,  1.568478623876767E-04,  1.262663418910846E+00,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  2.537616298623317E-04,  1.567781322364002E-04,  2.483561314008880E+01,  7.924923596234517E+01,  5.381993651730405E+00,  2.459189584537494E+06,  2.851152805003943E+02,  3.234989435875661E+01,  3.236545832782998E+01,  1.568179266090481E-04,  1.568577209816961E-04,  1.262647162818417E+00,
