            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  1.857892832753649E-03,  1.162844785102005E-04,  1.128957510272137E+02,  2.274022266230257E+02,  5.212261716949973E+01,  2.459307099600277E+06,  5.658471923559600E+01,  1.774722977367645E+02,  1.774816653542603E+02,  1.165009247432903E-04,  1.167173709763801E-04,  6.362141667631235E+00,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  1.927385120272838E-03,  1.162719213516824E-04,  1.128957455074446E+02,  2.274022294573087E+02,  3.036312152223763E+02,  2.459324311567304E+06,  5.658797591942176E+01,  1.835831764582268E+02,  1.835694062519549E+02,  1.164964548853930E-04,  1.167209884191036E-04,  6.361775521227701E+00,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  2.086579407555952E-03,  1.162626877847861E-04,  1.128957467894817E+02,  2.274022298711947E+02,  2.037732712099676E+02,  2.459335314496804E+06,  5.658117747610446E+01,  1.810622070400154E+02,  1.810577860653723E+02,  1.165057863594648E-04,  1.167488849341436E-04,  6.362539912712779E+00,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  1.999185307055847E-03,  1.162643703668332E-04,  1.128957423061776E+02,  2.274022359058793E+02,  1.064711032922396E+02,  2.459340000025517E+06,  5.658738201554351E+01,  1.759853141019127E+02,  1.760013132841941E+02,  1.164972699973240E-04,  1.167301696278148E-04,  6.361842290232028E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  1.822311336204697E-03,  1.162888314529585E-04,  1.128957413840144E+02,  2.274022339748275E+02,  3.595125742094517E+02,  2.459357239116320E+06,  5.658456766443082E+01,  1.805637539858045E+02,  1.805617040181966E+02,  1.165011327879186E-04,  1.167134341228788E-04,  6.362158709684668E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  2.037571659032171E-03,  1.162619937653933E-04,  1.128957401902635E+02,  2.274022410705949E+02,  2.536815974537383E+02,  2.459368136036867E+06,  5.658585227374854E+01,  1.840159132579255E+02,  1.839996026772737E+02,  1.164993695791429E-04,  1.167367453928925E-04,  6.362014276261279E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  2.085920639695887E-03,  1.162591739761970E-04,  1.128957355347809E+02,  2.274022397129358E+02,  1.578640581175110E+02,  2.459372847884700E+06,  5.658379868365574E+01,  1.774533168038492E+02,  1.774639100674569E+02,  1.165021882953319E-04,  1.167452026144669E-04,  6.362245172203085E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  1.865442510607864E-03,  1.162833751251950E-04,  1.128957380030147E+02,  2.274022441432003E+02,  5.562527828578526E+01,  2.459383808411229E+06,  5.658488262044339E+01,  1.773137527602097E+02,  1.773237478853543E+02,  1.165007004843942E-04,  1.167180258435934E-04,  6.362123297397043E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  1.919368250817364E-03,  1.162728143292645E-04,  1.128957313187275E+02,  2.274022473693680E+02,  3.071088205796331E+02,  2.459401019926056E+06,  5.658800582069483E+01,  1.834496061604047E+02,  1.834364036513999E+02,  1.164964138473371E-04,  1.167200133654098E-04,  6.361772159646314E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  2.087230931223058E-03,  1.162621173916853E-04,  1.128957335916428E+02,  2.274022465362598E+02,  2.068664478520912E+02,  2.459412016041243E+06,  5.658153845365809E+01,  1.813131680109484E+02,  1.813077009825039E+02,  1.165052908383743E-04,  1.167484642850632E-04,  6.362499321131934E+00,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  2.005760222303238E-03,  1.162639286025055E-04,  1.128957296215423E+02,  2.274022542956815E+02,  1.098677233968782E+02,  2.459416706943310E+06,  5.658714532966638E+01,  1.759326427742393E+02,  1.759489046868376E+02,  1.164975948442381E-04,  1.167312610859707E-04,  6.361868899777602E+00,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  1.816599087430096E-03,  1.162904370480985E-04,  1.128957275002794E+02,  2.274022514243057E+02,  3.032494953723657E+00,  2.459433948259892E+06,  5.658388150690318E+01,  1.803880543793941E+02,  1.803866477061277E+02,  1.165020746105196E-04,  1.167137121729408E-04,  6.362235859625154E+00,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  2.037439268888406E-03,  1.162605285771159E-04,  1.128957280491576E+02,  2.274022586130384E+02,  2.569158167616033E+02,  2.459444840035225E+06,  5.658693323312007E+01,  1.841258182351155E+02,  1.841090631184754E+02,  1.164978859446821E-04,  1.167352433122483E-04,  6.361892745042661E+00,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  2.089219699692690E-03,  1.162589955658411E-04,  1.128957222229852E+02,  2.274022587529871E+02,  1.611065553258918E+02,  2.459449552083738E+06,  5.658364833770812E+01,  1.775547502815663E+02,  1.775649379241315E+02,  1.165023946638342E-04,  1.167457937618273E-04,  6.362262077047638E+00,
2459463.648000000, A.D. 2021-Sep-06 03:33:07.2000,  1.865102527322893E-03,  1.162847280868115E-04,  1.128957247367144E+02,  2.274022614190611E+02,  5.910413225472821E+01,  2.459460516738552E+06,  5.658392399412386E+01,  1.771790597972015E+02,  1.771895537937037E+02,  1.165020162918356E-04,  1.167193044968598E-04,  6.362231082407528E+00,
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  1.916938687615963E-03,  1.162720207697659E-04,  1.128957189731441E+02,  2.274022662136192E+02,  3.105248502840042E+02,  2.459477727152246E+06,  5.658879176858258E+01,  1.833777654695105E+02,  1.833648539184073E+02,  1.164953351847083E-04,  1.167186495996506E-04,  6.361683802548822E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  2.085534034425681E-03,  1.162621868002137E-04,  1.128957195347266E+02,  2.274022652216489E+02,  2.100599865415961E+02,  2.459488719377273E+06,  5.658163210560582E+01,  1.814636040056179E+02,  1.814575157456648E+02,  1.165051622813378E-04,  1.167481377624618E-04,  6.362488790144550E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  2.010841374144898E-03,  1.162638748888845E-04,  1.128957165461562E+02,  2.274022719251336E+02,  1.131461900842216E+02,  2.459493411761336E+06,  5.658675238597901E+01,  1.759983050972943E+02,  1.760143453398453E+02,  1.164981341570581E-04,  1.167323934252318E-04,  6.361913077188722E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  1.816409129205659E-03,  1.162904630578441E-04,  1.128957141724806E+02,  2.274022703398514E+02,  6.645138928246727E+00,  2.459510659006211E+06,  5.658387867561470E+01,  1.801194982286397E+02,  1.801190650971245E+02,  1.165020784967971E-04,  1.167136939357501E-04,  6.362236177972456E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  2.028982503214699E-03,  1.162615505730913E-04,  1.128957139364850E+02,  2.274022764061373E+02,  2.601538433137592E+02,  2.459521544162098E+06,  5.658690636564899E+01,  1.842318961898386E+02,  1.842147822042744E+02,  1.164979228201543E-04,  1.167342950672172E-04,  6.361895765670229E+00,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  2.097644655388103E-03,  1.162571626608282E-04,  1.128957091231226E+02,  2.274022763862491E+02,  1.642430477572112E+02,  2.459526254449783E+06,  5.658426990113001E+01,  1.777623253861791E+02,  1.777716861639100E+02,  1.165015414966933E-04,  1.167459203325583E-04,  6.362192189260901E+00,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  1.867053793707456E-03,  1.162853812482504E-04,  1.128957110730051E+02,  2.274022795971879E+02,  6.271428128600537E+01,  2.459537227407486E+06,  5.658328133337888E+01,  1.769128638186995E+02,  1.769243591487820E+02,  1.165028984267359E-04,  1.167204156052214E-04,  6.362303343260395E+00,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  1.907204658375926E-03,  1.162737215492931E-04,  1.128957051926682E+02,  2.274022832911394E+02,  3.138659198065910E+02,  2.459554433117895E+06,  5.658837798096877E+01,  1.833810008406640E+02,  1.833681424070563E+02,  1.164959030783258E-04,  1.167180846073585E-04,  6.361730320686547E+00,
