            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  1.405080810124893E-02,  9.837752325452725E-01,  1.017818925654383E-02,  1.588583040616120E+02,  2.728719911817246E+02,  2.459186438688036E+06,  9.895352132243143E-01,  1.658751069568870E+02,  1.662614432663674E+02,  9.977950594499783E-01,  1.011814886354684E+00,  3.638071644029436E+02,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  1.735176918043461E-02,  9.773518247917282E-01,  1.041226341280819E-02,  1.666482803196314E+02,  2.657020093322192E+02,  2.459187969562221E+06,  9.942921253904184E-01,  1.760458218329628E+02,  1.761800303265170E+02,  9.946100691359107E-01,  1.011868313480093E+00,  3.620666309296601E+02,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  2.046030596931468E-02,  9.712893824687306E-01,  1.058126743208705E-02,  1.744394032585071E+02,  2.615627325850323E+02,  2.459553014676122E+06,  9.988571317631296E-01,  1.831716466152127E+02,  1.830451604312421E+02,  9.915773586183059E-01,  1.011865334767881E+00,  3.604119033164904E+02,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  2.315315548847221E-02,  9.658780475838944E-01,  1.068405726627608E-02,  1.822676236592391E+02,  2.590488826802552E+02,  2.459557787668884E+06,  1.003112288829423E+00,  1.886226100485638E+02,  1.882359144433870E+02,  9.887712214158628E-01,  1.011664395247831E+00,  3.588830522853034E+02,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  2.528895099222680E-02,  9.613171447102210E-01,  1.072028712381420E-02,  1.901720291384427E+02,  2.574197875253848E+02,  2.459563647121099E+06,  1.006948082365582E+00,  1.931012542514076E+02,  1.924640351217974E+02,  9.862585898547199E-01,  1.011200034999219E+00,  3.575159497342373E+02,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  2.677231468017715E-02,  9.577528699967784E-01,  1.069037550341341E-02,  1.981917865760044E+02,  2.562466186804691E+02,  2.459570203541963E+06,  1.010263741400110E+00,  1.969984491179225E+02,  1.961294461342756E+02,  9.840994912532117E-01,  1.010446112509645E+00,  3.563425917880424E+02,
2459419.816000000, A.D. 2021-Jul-24 07:35:02.4000,  2.754024879318897E-02,  9.552932741912487E-01,  1.059559472182482E-02,  2.063682754672917E+02,  2.552468741052543E+02,  2.459577218072988E+06,  1.012967823566881E+00,  2.005567647008415E+02,  1.994833315458889E+02,  9.823473650253811E-01,  1.009401455859514E+00,  3.553913477057557E+02,
2459430.774000000, A.D. 2021-Aug-04 06:34:33.6000,  2.755709397786562E-02,  9.540141223446378E-01,  1.043822527712466E-02,  2.147477887581774E+02,  2.542015377936206E+02,  2.459584520353843E+06,  1.014979429522860E+00,  2.039506134856318E+02,  2.027079694426395E+02,  9.810489813197555E-01,  1.008083840294873E+00,  3.546869912124576E+02,
2459441.732000000, A.D. 2021-Aug-15 05:34:04.8000,  2.681295817156250E-02,  9.539608363323948E-01,  1.022174680535785E-02,  2.233831954657007E+02,  2.529069314454321E+02,  2.459591961082543E+06,  1.016229821350805E+00,  2.073327262852385E+02,  2.059629141179313E+02,  9.802440798431510E-01,  1.006527323353907E+00,  3.542505764311035E+02,
2459452.690000000, A.D. 2021-Aug-26 04:33:36.0000,  2.532408451408163E-02,  9.551478372848479E-01,  9.951099999712361E-03,  2.323355091076134E+02,  2.511360274023786E+02,  2.459599374306579E+06,  1.016664676026296E+00,  2.108712469739662E+02,  2.094218186862871E+02,  9.799645421716050E-01,  1.004781247058362E+00,  3.540990539841366E+02,
