            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  5.513016956372498E-02,  9.008706176509033E+00,  2.487952443699033E+00,  1.135946814723413E+02,  3.390562304549119E+02,  2.463574262854129E+06,  3.348679474666984E-02,  2.095054937079930E+02,  2.065717892045441E+02,  9.534335721513553E+00,  1.005996526651807E+01,  1.075050636298360E+04,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  5.513936509161861E-02,  9.008579259788151E+00,  2.487959976036012E+00,  1.135946990763303E+02,  3.390490460507851E+02,  2.463573982589092E+06,  3.348701356133173E-02,  2.098808462568901E+02,  2.069121779677840E+02,  9.534294187905996E+00,  1.006000911602384E+01,  1.075043611579925E+04,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  5.514822536919930E-02,  9.008459456642726E+00,  2.487967064624808E+00,  1.135947166029434E+02,  3.390416621347929E+02,  2.463573699213449E+06,  3.348721054039119E-02,  2.102564055310834E+02,  2.072528672295884E+02,  9.534256799340579E+00,  1.006005414203843E+01,  1.075037287939465E+04,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  5.515674306513558E-02,  9.008346874170954E+00,  2.487973702238909E+00,  1.135947339145315E+02,  3.390340835956775E+02,  2.463573412927197E+06,  3.348738547495446E-02,  2.106321650304035E+02,  2.075938535718276E+02,  9.534223595344949E+00,  1.006010031651894E+01,  1.075031672058266E+04,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  5.516491154052078E-02,  9.008241603850276E+00,  2.487979882752710E+00,  1.135947508733053E+02,  3.390263158341704E+02,  2.463573123939345E+06,  3.348753820651879E-02,  2.110081177187372E+02,  2.079351330641420E+02,  9.534194605894559E+00,  1.006014760793884E+01,  1.075026769002450E+04,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  5.517272488946408E-02,  9.008143720757754E+00,  2.487985601145861E+00,  1.135947673419202E+02,  3.390183647766372E+02,  2.463572832468008E+06,  3.348766862917058E-02,  2.113842560140614E+02,  2.082767012494454E+02,  9.534169850996188E+00,  1.006019598123462E+01,  1.075022582152553E+04,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  5.518017798437698E-02,  9.008053282785911E+00,  2.487990853562152E+00,  1.135947831842300E+02,  3.390102368726823E+02,  2.463572538739996E+06,  3.348777669155838E-02,  2.117605717963973E+02,  2.086185531452905E+02,  9.534149340314070E+00,  1.006024539784223E+01,  1.075019113140315E+04,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  5.518726650661061E-02,  9.007970330203324E+00,  2.487995637383823E+00,  1.135947982661298E+02,  3.390019390726476E+02,  2.463572242989926E+06,  3.348786239772075E-02,  2.121370564370707E+02,  2.089606832652444E+02,  9.534133073013194E+00,  1.006029581582306E+01,  1.075016361822194E+04,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  5.519398695558081E-02,  9.007894885585859E+00,  2.487999951239089E+00,  1.135948124562335E+02,  3.389934788061817E+02,  2.463571945459520E+06,  3.348792580698978E-02,  2.125137008257652E+02,  2.093030856393569E+02,  9.534121037777901E+00,  1.006034718996994E+01,  1.075014326282516E+04,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  5.520033667412257E-02,  9.007826953438364E+00,  2.488003794987473E+00,  1.135948256264838E+02,  3.389848639714806E+02,  2.463571646397107E+06,  3.348796703475616E-02,  2.128904953869160E+02,  2.096457538240219E+02,  9.534113212666767E+00,  1.006039947189517E+01,  1.075013002808939E+04,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  5.520631386397339E-02,  9.007766520139164E+00,  2.488007169805551E+00,  1.135948376531121E+02,  3.389761028915954E+02,  2.463571346056251E+06,  3.348798625195756E-02,  2.132674301313539E+02,  2.099886809444215E+02,  9.534109565209640E+00,  1.006045261028011E+01,  1.075012385908860E+04,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  5.521191756489891E-02,  9.007713554519457E+00,  2.488010078200927E+00,  1.135948484173955E+02,  3.389672042685527E+02,  2.463571044694563E+06,  3.348798368295802E-02,  2.136444947082818E+02,  2.103318597393630E+02,  9.534110052809869E+00,  1.006050655110028E+01,  1.075012468377436E+04,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  5.521714762903104E-02,  9.007668008455697E+00,  2.488012523950018E+00,  1.135948578061333E+02,  3.389581771546648E+02,  2.463570742573066E+06,  3.348795960360763E-02,  2.140216784382296E+02,  2.106752825892153E+02,  9.534114623112186E+00,  1.006056123776868E+01,  1.075013241359792E+04,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  5.522200469834524E-02,  9.007629817385929E+00,  2.488014512052443E+00,  1.135948657121523E+02,  3.389490309302871E+02,  2.463570439955726E+06,  3.348791433955825E-02,  2.143989703389483E+02,  2.110189415373745E+02,  9.534123214321809E+00,  1.006061661125769E+01,  1.075014694404969E+04,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  5.522649018788556E-02,  9.007598900724775E+00,  2.488016048696841E+00,  1.135948720348317E+02,  3.389397752838908E+02,  2.463570137109018E+06,  3.348784826483714E-02,  2.147763591489801E+02,  2.113628283094013E+02,  9.534135755474455E+00,  1.006067261022413E+01,  1.075016815511574E+04,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  5.523060626817045E-02,  9.007575162322354E+00,  2.488017141229859E+00,  1.135948766806221E+02,  3.389304201869201E+02,  2.463569834301354E+06,  3.348776180021814E-02,  2.151538333567879E+02,  2.117069343373855E+02,  9.534152166744652E+00,  1.006072917116695E+01,  1.075019591179889E+04,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  5.523435584435608E-02,  9.007558490943042E+00,  2.488017798064350E+00,  1.135948795632777E+02,  3.389209758772687E+02,  2.463569531802773E+06,  3.348765541165322E-02,  2.155313812204159E+02,  2.120512507759830E+02,  9.534172359742485E+00,  1.006078622854193E+01,  1.075023006462033E+04,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  5.523774256790807E-02,  9.007548760157940E+00,  2.488018028570957E+00,  1.135948806039586E+02,  3.389114528538056E+02,  2.463569229884735E+06,  3.348752961024423E-02,  2.159089907772095E+02,  2.123957685075393E+02,  9.534196237517872E+00,  1.006084371487780E+01,  1.075027044962647E+04,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  5.524077085212065E-02,  9.007545828408986E+00,  2.488017843124818E+00,  1.135948797319839E+02,  3.389018618235618E+02,  2.463568928818524E+06,  3.348738495105175E-02,  2.162866499049180E+02,  2.127404781939005E+02,  9.534223694785490E+00,  1.006090156116200E+01,  1.075031688876899E+04,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  5.524344584065378E-02,  9.007549539990295E+00,  2.488017253082451E+00,  1.135948768852855E+02,  3.388922136237372E+02,  2.463568628873253E+06,  3.348722202928607E-02,  2.166643464074513E+02,  2.130853703537146E+02,  9.534254618646495E+00,  1.006095969730269E+01,  1.075036919112502E+04,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  5.524577335046774E-02,  9.007559726435339E+00,  2.488016270696705E+00,  1.135948720105440E+02,  3.388825191501249E+02,  2.463568330314229E+06,  3.348704147559557E-02,  2.170420680919184E+02,  2.134304354336500E+02,  9.534288889481518E+00,  1.006101805252769E+01,  1.075042715440712E+04,
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  5.524775980267473E-02,  9.007576208059625E+00,  2.488014909033526E+00,  1.135948650632789E+02,  3.388727892959799E+02,  2.463568033401720E+06,  3.348684395112990E-02,  2.174198028330762E+02,  2.137756638692337E+02,  9.534326381886389E+00,  1.006107655571315E+01,  1.075049056654540E+04,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  5.524941215385325E-02,  9.007598795426109E+00,  2.488013181887416E+00,  1.135948560078775E+02,  3.388630349055808E+02,  2.463567738390143E+06,  3.348663014300932E-02,  2.177975386214011E+02,  2.141210461310773E+02,  9.534366965530802E+00,  1.006113513563550E+01,  1.075055920713938E+04,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  5.525073782754205E-02,  9.007627290777014E+00,  2.488011103702228E+00,  1.135948448175988E+02,  3.388532667340097E+02,  2.463567445527440E+06,  3.348640075997161E-02,  2.181752636040252E+02,  2.144665727649270E+02,  9.534410505983258E+00,  1.006119372118950E+01,  1.075063284885279E+04,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  5.525174463848666E-02,  9.007661489502150E+00,  2.488008689438869E+00,  1.135948314742284E+02,  3.388434954228681E+02,  2.463567155054950E+06,  3.348615652820123E-02,  2.185529661077768E+02,  2.148122344161444E+02,  9.534456865501504E+00,  1.006125224150086E+01,  1.075071125875007E+04,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  5.525244074871929E-02,  9.007701180923148E+00,  2.488005954416486E+00,  1.135948159674973E+02,  3.388337315070052E+02,  2.463566867207956E+06,  3.348589818928056E-02,  2.189306346305118E+02,  2.151580218234255E+02,  9.534505903420188E+00,  1.006131062591723E+01,  1.075079419895156E+04,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  5.525283464533347E-02,  9.007746148844250E+00,  2.488002914292090E+00,  1.135947982951945E+02,  3.388239853965065E+02,  2.463566582215385E+06,  3.348562649829012E-02,  2.193082578600702E+02,  2.155039258365730E+02,  9.534557476510301E+00,  1.006136880417635E+01,  1.075088142724111E+04,
