            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459069.160000000, A.D. 2020-Aug-07 15:50:24.0000,  2.613954743183191E-03,  1.213962569121987E-03,  1.837463496231765E+00,  3.380782668159687E+02,  2.402549757299220E+02,  2.459069229514759E+06,  7.172084981625823E+02,  3.101434246515163E+02,  3.099139658615100E+02,  1.217144128790577E-03,  1.220325688459166E-03,  5.019460880933293E-01,
2459080.118000000, A.D. 2020-Aug-18 14:49:55.2000,  2.390172938833316E-03,  1.213700846879746E-03,  1.892810018543964E+00,  3.433132005644208E+02,  2.666960936434747E+02,  2.459080233426857E+06,  7.176819686379461E+02,  2.771602259076884E+02,  2.768883680135773E+02,  1.216608752196393E-03,  1.219516657513041E-03,  5.016149432919801E-01,
2459091.076000000, A.D. 2020-Aug-29 13:49:26.4000,  1.515658399563120E-03,  1.211752610231871E-03,  2.029523598042911E+00,  3.466895250290594E+02,  2.603738299123822E+01,  2.459090863651183E+06,  7.203596553232215E+02,  1.529675203081000E+02,  1.530463248202495E+02,  1.213592001142044E-03,  1.215431392052218E-03,  4.997503640573401E-01,
2459102.034000000, A.D. 2020-Sep-09 12:48:57.6000,  2.006855256183440E-03,  1.215849942396382E-03,  2.205528659469755E+00,  3.475732583700126E+02,  1.216066001176317E+02,  2.459101956995782E+06,  7.161925662798158E+02,  5.514984863721028E+01,  5.533884283875539E+01,  1.218294883887693E-03,  1.220739825379005E-03,  5.026581075394021E-01,
2459112.992000000, A.D. 2020-Sep-20 11:48:28.8000,  2.663549958858759E-03,  1.212052423481490E-03,  2.377188920254063E+00,  3.462995614864683E+02,  1.117094515527997E+02,  2.459112901655578E+06,  7.188509825477375E+02,  6.494417688813189E+01,  6.522106397159143E+01,  1.215289407532926E-03,  1.218526391584362E-03,  5.007992042023717E-01,
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  5.001990046701756E-03,  1.210648237155857E-03,  2.510375280791091E+00,  3.435063259887500E+02,  1.314808273943142E+02,  2.459123885170156E+06,  7.175708646164329E+02,  4.652000755722204E+01,  4.693771274034911E+01,  1.216734330164821E-03,  1.222820423173786E-03,  5.016926100984225E-01,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  5.913078414921491E-03,  1.209457764613311E-03,  2.582706866014981E+00,  3.398263583474408E+02,  1.475280989596571E+02,  2.459134862363867E+06,  7.176437705534671E+02,  3.275048600380261E+01,  3.311933894103876E+01,  1.216651922836710E-03,  1.223846081060109E-03,  5.016416427921583E-01,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  6.627967553217677E-03,  1.209035938737966E-03,  2.583270867575213E+00,  3.358573612864360E+02,  1.702100184631430E+02,  2.459145848341867E+06,  7.172449791492676E+02,  1.266520723712260E+01,  1.283308884668743E+01,  1.217102856982978E-03,  1.225169775227990E-03,  5.019205577806904E-01,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  5.744077870865900E-03,  1.207239015530930E-03,  2.511955022449849E+00,  3.321754098960600E+02,  1.814251181821195E+02,  2.459156818866084E+06,  7.198066018068329E+02,  3.695426607267228E+00,  3.738156893022564E+00,  1.214213552729670E-03,  1.221188089928410E-03,  5.001343403857936E-01,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  7.549937461430832E-03,  1.209719475531582E-03,  2.379498136232287E+00,  3.293671831300470E+02,  1.936973789228050E+02,  2.459167792048630E+06,  7.156397016631466E+02,  3.528088011700207E+02,  3.526994766602720E+02,  1.218922262382918E-03,  1.228125049234255E-03,  5.030464340692111E-01,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  6.074356074561135E-03,  1.208058775786240E-03,  2.208259896314373E+00,  3.280473360792075E+02,  2.222738596419042E+02,  2.459178789782521E+06,  7.187157903043603E+02,  3.242205158784621E+02,  3.238110282755546E+02,  1.215441802079980E-03,  1.222824828373720E-03,  5.008934057891617E-01,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  4.083627200075340E-03,  1.210507783723426E-03,  2.032085829157944E+00,  3.289066326083327E+02,  2.204242903433561E+02,  2.459189748489612E+06,  7.186896133045487E+02,  3.237136398495114E+02,  3.234355546057139E+02,  1.215471315448101E-03,  1.220434847172776E-03,  5.009116499467873E-01,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  4.126300893332031E-03,  1.211990596106434E-03,  1.894374365642795E+00,  3.322536597967032E+02,  2.362934302094312E+02,  2.459200735230794E+06,  7.173249862691438E+02,  3.031657717494986E+02,  3.027688454295564E+02,  1.217012355275202E-03,  1.222034114443970E-03,  5.018645758770854E-01,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  2.361252360627570E-03,  1.212261872694587E-03,  1.837474317453165E+00,  3.374469362871081E+02,  2.612761594198253E+02,  2.459211736966860E+06,  7.189914617611746E+02,  2.715878778040469E+02,  2.713173809986699E+02,  1.215131103882101E-03,  1.218000335069615E-03,  5.007013561999435E-01,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  7.072248071004786E-04,  1.215016174766049E-03,  1.881522779796144E+00,  3.427929206876274E+02,  2.789568810661747E+02,  2.459222729096516E+06,  7.183307727010246E+02,  2.471527382660212E+02,  2.470780802170133E+02,  1.215876072486871E-03,  1.216735970207694E-03,  5.011618792918330E-01,
2459233.530000000, A.D. 2021-Jan-19 00:43:12.0000,  1.485096654167422E-03,  1.215615189957639E-03,  2.010432105121036E+00,  3.464168015668346E+02,  9.132101227945786E+01,  2.459233432714794E+06,  7.169619193399243E+02,  6.974978785903885E+01,  6.990955105455863E+01,  1.217423181050523E-03,  1.219231172143407E-03,  5.021187182876272E-01,
2459244.488000000, A.D. 2021-Jan-29 23:42:43.2000,  1.972632534415834E-03,  1.214035403474389E-03,  2.184230567301621E+00,  3.476016458581524E+02,  9.864725971028875E+01,  2.459244404554440E+06,  7.178357569928818E+02,  5.990020693367670E+01,  6.009601400352292E+01,  1.216434982697259E-03,  1.218834561920129E-03,  5.015074778499363E-01,
2459255.446000000, A.D. 2021-Feb-09 22:42:14.4000,  4.379495756401763E-03,  1.209207267323880E-03,  2.358423521088410E+00,  3.465502743146794E+02,  9.065956950764209E+01,  2.459255352253603E+06,  7.195286061685882E+02,  6.745321412650675E+01,  6.791767888092457E+01,  1.214526280013236E-03,  1.219845292702592E-03,  5.003275712927675E-01,
2459266.404000000, A.D. 2021-Feb-20 21:41:45.6000,  6.057011032832078E-03,  1.211569884161774E-03,  2.497224187258610E+00,  3.438704383422833E+02,  1.299193880546189E+02,  2.459266362740943E+06,  7.156125480463716E+02,  2.952549905930471E+01,  2.986981607854846E+01,  1.218953096515876E-03,  1.226336308869978E-03,  5.030655219543076E-01,
2459277.362000000, A.D. 2021-Mar-03 20:41:16.8000,  5.332277952750886E-03,  1.208138152837583E-03,  2.577634803695001E+00,  3.402666646682039E+02,  1.391284548090252E+02,  2.459277330695444E+06,  7.194499349580187E+02,  2.252206092293420E+01,  2.275755981779547E+01,  1.214614816645466E-03,  1.221091480453350E-03,  5.003822816677392E-01,
2459288.320000000, A.D. 2021-Mar-14 19:40:48.0000,  7.243758864893400E-03,  1.208600127740463E-03,  2.587057064150891E+00,  3.363200187691099E+02,  1.511580916401050E+02,  2.459288301902337E+06,  7.169657752675121E+02,  1.297540450662196E+01,  1.316344144713148E+01,  1.217418816081743E-03,  1.226237504423024E-03,  5.021160178331774E-01,
2459299.278000000, A.D. 2021-Mar-25 18:40:19.2000,  6.705835882012116E-03,  1.208402709909206E-03,  2.523796096183638E+00,  3.325607151740585E+02,  1.735823273359615E+02,  2.459299287826567E+06,  7.177244309165204E+02,  3.529472327365597E+02,  3.528520908649479E+02,  1.216560766751537E-03,  1.224718823593867E-03,  5.015852665629437E-01,
