            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459123.950000000, A.D. 2020-Oct-01 10:48:00.0000,  7.167913270496851E-03,  1.584987852641563E-03,  2.805478451241530E+01,  1.695336037638784E+02,  1.822053147950772E+02,  2.459123826406149E+06,  2.612612167048964E+02,  3.229027988502622E+01,  3.273241313784101E+01,  1.596430931098012E-03,  1.607874009554461E-03,  1.377931269479742E+00,
2459134.908000000, A.D. 2020-Oct-12 09:47:31.2000,  6.013416620925267E-03,  1.585368831494717E-03,  2.805567402651717E+01,  1.695305941744639E+02,  1.967124362770738E+02,  2.459134843402094E+06,  2.616227195138576E+02,  1.690027986662749E+01,  1.710205246756869E+01,  1.594959990410764E-03,  1.604551149326811E-03,  1.376027283367993E+00,
2459145.866000000, A.D. 2020-Oct-23 08:47:02.4000,  4.746351745453918E-03,  1.581660733505453E-03,  2.805566404553143E+01,  1.695307098875710E+02,  1.807375146043208E+02,  2.459145744938459E+06,  2.630454618504336E+02,  3.184468891834895E+01,  3.213310843601085E+01,  1.589203653037932E-03,  1.596746572570410E-03,  1.368584720935784E+00,
2459156.824000000, A.D. 2020-Nov-03 07:46:33.6000,  7.049590170744125E-03,  1.584044099510568E-03,  2.805520107423197E+01,  1.695313023560542E+02,  1.846540602296221E+02,  2.459156721191901E+06,  2.615414833627929E+02,  2.688858271520145E+01,  2.725681718351352E+01,  1.595290241919488E-03,  1.606536384328407E-03,  1.376454684630782E+00,
2459167.782000000, A.D. 2020-Nov-14 06:46:04.8000,  6.996173404839783E-03,  1.585367346607789E-03,  2.805542847168284E+01,  1.695297805831935E+02,  2.014944008423860E+02,  2.459167746932527E+06,  2.612351819885855E+02,  9.160857781676979E+00,  9.289605308489756E+00,  1.596536996281013E-03,  1.607706645954237E-03,  1.378068594205393E+00,
2459178.740000000, A.D. 2020-Nov-25 05:45:36.0000,  4.767800250086470E-03,  1.581986616856881E-03,  2.805546618446854E+01,  1.695295051609299E+02,  1.979307189861840E+02,  2.459178695390559E+06,  2.629556858741041E+02,  1.173030613754263E+01,  1.184203361316275E+01,  1.589565346915433E-03,  1.597144076973985E-03,  1.369051970879831E+00,
2459189.698000000, A.D. 2020-Dec-06 04:45:07.2000,  6.343699729320330E-03,  1.583042409324772E-03,  2.805530622292838E+01,  1.695290391009516E+02,  1.884339731407588E+02,  2.459189621057129E+06,  2.620689730809071E+02,  2.016433923602906E+01,  2.041680157880416E+01,  1.593148867363432E-03,  1.603255325402092E-03,  1.373684170879928E+00,
2459200.656000000, A.D. 2020-Dec-17 03:44:38.4000,  7.458533597487113E-03,  1.585320740936039E-03,  2.805592384143755E+01,  1.695255527485485E+02,  2.052448803879706E+02,  2.459200646588941E+06,  2.610642614576296E+02,  2.456891185200591E+00,  2.493873912072979E+00,  1.597233762617563E-03,  1.609146784299086E-03,  1.378970824999068E+00,
2459211.614000000, A.D. 2020-Dec-28 02:44:09.6000,  5.320548723429944E-03,  1.582302857199518E-03,  2.805620866969221E+01,  1.695232680386244E+02,  2.133469333314580E+02,  2.459211639131560E+06,  2.626578870890129E+02,  3.533989974488553E+02,  3.533284448526121E+02,  1.590766608447367E-03,  1.599230359695217E-03,  1.370604187788957E+00,
2459222.572000000, A.D. 2021-Jan-08 01:43:40.8000,  5.623556592555525E-03,  1.582537863049944E-03,  2.805570709487564E+01,  1.695237252951694E+02,  1.971246705067057E+02,  2.459222539463106E+06,  2.624793986627573E+02,  8.540264498458670E+00,  8.636632202565799E+00,  1.591487684107880E-03,  1.600437505165816E-03,  1.371536211352498E+00,
