            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459474.606000000, A.D. 2021-Sep-17 02:32:38.4000,  1.213242981847999E-03,  8.667245481869368E-04,  1.019565252304238E+02,  1.688944973278319E+02,  3.306200465248403E+02,  2.459474649038661E+06,  2.547681264315679E+02,  3.490351209341352E+02,  3.490086374873469E+02,  8.677773729945291E-04,  8.688301978021212E-04,  1.413049603348628E+00,
2459485.564000000, A.D. 2021-Sep-28 01:32:09.6000,  1.674185079220837E-03,  8.663524281183145E-04,  1.019702146027797E+02,  1.688480633142264E+02,  3.321792196712933E+02,  2.459485962934175E+06,  2.547558307112700E+02,  2.583691929036809E+02,  2.581813642148933E+02,  8.678052947945282E-04,  8.692581614707421E-04,  1.413117803800179E+00,
2459496.522000000, A.D. 2021-Oct-09 00:31:40.8000,  1.447164891378740E-03,  8.666267011050130E-04,  1.019818389257491E+02,  1.688019900653254E+02,  3.267553495017752E+02,  2.459495836290229E+06,  2.547217625295780E+02,  1.746652015494916E+02,  1.746805921923144E+02,  8.678826704355032E-04,  8.691386397659933E-04,  1.413306803568451E+00,
2459507.480000000, A.D. 2021-Oct-19 23:31:12.0000,  1.251589656803111E-03,  8.669113149479317E-04,  1.019946767158219E+02,  1.687559821710033E+02,  3.336478137761882E+02,  2.459507171155962E+06,  2.546711330837455E+02,  7.865366100128661E+01,  7.879432271301000E+01,  8.679976918812191E-04,  8.690840688145065E-04,  1.413587773537012E+00,
2459518.438000000, A.D. 2021-Oct-30 22:30:43.2000,  1.572340019847909E-03,  8.667781182281014E-04,  1.020047812788433E+02,  1.687097845932825E+02,  3.262360221961559E+02,  2.459518450041757E+06,  2.546071370726919E+02,  3.569340828099367E+02,  3.569244271329737E+02,  8.681431344213082E-04,  8.695081506145151E-04,  1.413943081639608E+00,
2459529.396000000, A.D. 2021-Nov-10 21:30:14.4000,  1.644229910382360E-03,  8.668184832290508E-04,  1.020160957762575E+02,  1.686637076515805E+02,  3.205868198021929E+02,  2.459529735945439E+06,  2.545618565630720E+02,  2.734628578331961E+02,  2.732747639666011E+02,  8.682460794023764E-04,  8.696736755757020E-04,  1.414194588539245E+00,
2459540.354000000, A.D. 2021-Nov-21 20:29:45.6000,  1.044097787259519E-03,  8.675439463990558E-04,  1.020256006915982E+02,  1.686165733051058E+02,  3.274344426697648E+02,  2.459539656545200E+06,  2.544718964218561E+02,  1.774826455409764E+02,  1.774878937350423E+02,  8.684506938468453E-04,  8.693574412946348E-04,  1.414694530366538E+00,
2459551.312000000, A.D. 2021-Dec-02 19:29:16.8000,  1.263596382281413E-03,  8.673389127443166E-04,  1.020358972258139E+02,  1.685710020914191E+02,  3.423342963522138E+02,  2.459551023289969E+06,  2.544782381330400E+02,  7.347042000078429E+01,  7.360929570302460E+01,  8.684362656678565E-04,  8.695336185913964E-04,  1.414659275547930E+00,
2459562.270000000, A.D. 2021-Dec-13 18:28:48.0000,  1.674649955365964E-03,  8.669609819547957E-04,  1.020457452250472E+02,  1.685234175888156E+02,  3.201902303142074E+02,  2.459562244557823E+06,  2.544874654036018E+02,  6.474715263756018E+00,  6.496400000508397E+00,  8.684152735538919E-04,  8.698695651529880E-04,  1.414607982475922E+00,
2459573.228000000, A.D. 2021-Dec-24 17:28:19.2000,  1.288802207017528E-03,  8.671846734348500E-04,  1.020547112106816E+02,  1.684776523659280E+02,  3.170882585416915E+02,  2.459573540467816E+06,  2.545364980290595E+02,  2.804655363011651E+02,  2.803202649433480E+02,  8.683037452180485E-04,  8.694228170012470E-04,  1.414335479538577E+00,
2459584.186000000, A.D. 2022-Jan-04 16:27:50.4000,  1.196331654933382E-03,  8.670372579487760E-04,  1.020637195604589E+02,  1.684306055786249E+02,  3.375357857765102E+02,  2.459583514937937E+06,  2.546367771201622E+02,  1.708770811149502E+02,  1.708987850238617E+02,  8.680757644646857E-04,  8.691142709805954E-04,  1.413778496851290E+00,
2459595.144000000, A.D. 2022-Jan-15 15:27:21.6000,  1.223322440089213E-03,  8.670693964805691E-04,  1.020707377447522E+02,  1.683835203469823E+02,  3.384329439572302E+02,  2.459594826384523E+06,  2.546122988424907E+02,  8.086880677160330E+01,  8.100724620324543E+01,  8.681314011044864E-04,  8.691934057284037E-04,  1.413914416690077E+00,
