            JDTDB,            Calendar Date (TDB),                     EC,                     QR,                     IN,                     OM,                      W,                     Tp,                      N,                     MA,                     TA,                      A,                     AD,                     PR,
**************************************************************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2459310.236000000, A.D. 2021-Apr-05 17:39:50.4000,  4.362733959327711E-03,  2.808177290184973E-03,  2.252805160968172E+00,  3.371741381917053E+02,  9.234921410034197E+01,  2.459309997701395E+06,  2.033025051713211E+02,  4.844670341267041E+01,  4.882217774522564E+01,  2.820482304114818E-03,  2.832787318044663E-03,  1.770760275170399E+00,
2459321.194000000, A.D. 2021-Apr-16 16:39:21.6000,  4.105393885239235E-03,  2.808360131652912E-03,  2.252194351273964E+00,  3.371573998577879E+02,  8.403813590863065E+01,  2.459320571511256E+06,  2.033614692259433E+02,  1.265902256632009E+02,  1.269667989741112E+02,  2.819937084114797E-03,  2.831514036576681E-03,  1.770246848482514E+00,
2459332.152000000, A.D. 2021-Apr-27 15:38:52.8000,  3.977845157426524E-03,  2.808651886238717E-03,  2.251694979939846E+00,  3.371374690734221E+02,  6.497568154073591E+01,  2.459332862391274E+06,  2.033688464507986E+02,  2.155285460257296E+02,  2.152647294718542E+02,  2.819868888039583E-03,  2.831085889840448E-03,  1.770182632604426E+00,
2459343.110000000, A.D. 2021-May-08 14:38:24.0000,  4.369682453967540E-03,  2.810688836345050E-03,  2.251146572406367E+00,  3.371203940772729E+02,  4.925194488872671E+01,  2.459343400207875E+06,  2.030279432414290E+02,  3.010796920304876E+02,  3.006496343901693E+02,  2.823024557219853E-03,  2.835360278094657E-03,  1.773154937455624E+00,
2459354.068000000, A.D. 2021-May-19 13:37:55.2000,  4.137209723140879E-03,  2.806332928175113E-03,  2.250648101848962E+00,  3.371015321299587E+02,  5.517258834890681E+01,  2.459354043342660E+06,  2.035721059003868E+02,  5.019546708448840E+00,  5.061242187853906E+00,  2.817991550216398E-03,  2.829650172257682E-03,  1.768415168707630E+00,
2459365.026000000, A.D. 2021-May-30 12:37:26.4000,  4.257825158687454E-03,  2.810959788409436E-03,  2.250020409763995E+00,  3.370843461328292E+02,  6.011865749245548E+01,  2.459364681598981E+06,  2.030327995145815E+02,  6.992470302146856E+01,  7.038380328451298E+01,  2.822979541724652E-03,  2.834999295039868E-03,  1.773112525959853E+00,
2459375.984000000, A.D. 2021-Jun-10 11:36:57.6000,  3.919483746273528E-03,  2.808642583711411E-03,  2.249545049706025E+00,  3.370682327330040E+02,  4.248924818717505E+01,  2.459375210160712E+06,  2.033877316126732E+02,  1.573894174589387E+02,  1.575613184780456E+02,  2.819694329806547E-03,  2.830746075901684E-03,  1.770018265829207E+00,
2459386.942000000, A.D. 2021-Jun-21 10:36:28.8000,  4.094647339885076E-03,  2.808790404527180E-03,  2.248900273078847E+00,  3.370501256382299E+02,  2.512039644796841E+01,  2.459387509469379E+06,  2.033180331384054E+02,  2.446232420118242E+02,  2.442002364393007E+02,  2.820338696869892E-03,  2.831886989212605E-03,  1.770625037253513E+00,
2459397.900000000, A.D. 2021-Jul-02 09:36:00.0000,  4.427088523880665E-03,  2.807365890873076E-03,  2.248486062048086E+00,  3.370346550615524E+02,  1.955523158091686E+01,  2.459398096549095E+06,  2.033709314529891E+02,  3.200276275023468E+02,  3.197003383007733E+02,  2.819849614741567E-03,  2.832333338610058E-03,  1.770164484314304E+00,
2459408.858000000, A.D. 2021-Jul-13 08:35:31.2000,  4.772184123797438E-03,  2.808336083895798E-03,  2.247942077260759E+00,  3.370145680612043E+02,  1.977259020036245E+01,  2.459408712009552E+06,  2.031598752325959E+02,  2.965940117704207E+01,  2.993141582108309E+01,  2.821802243763985E-03,  2.835268403632171E-03,  1.772003450916866E+00,
